NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00422,682,834,190,22694,581,108,942,22586,1,23556,452,1670,3064
00423,480,1223,20,0,447,0,1223,0,0,885,25,16,244
00424,512,2091,182,10858,1003,125,2216,10733,1,12432,302,531,1366
00425,13942,32614,44602,0,173647,0,32614,0,0,186866,1209,1914,6232
00426,28790,56708,115555,0,431922,0,56708,0,0,469376,2666,5169,14285
00428,0,0,0,0,0,0,0,0,0,0,0,0,10
00429,0,0,0,0,0,0,0,0,0,0,0,0,9
00430,250,473,1,38,82,0,473,38,1,703,31,8,164
00431,250,473,1,38,82,0,473,38,1,703,37,8,171
00432,266,294,0,0,241,0,294,0,0,613,31,19,183
00433,268,296,0,0,243,0,296,0,0,619,32,9,168
00434,0,21034,0,0,0,0,21034,0,0,0,0,0,829
00435,2,9081,0,0,0,0,9081,0,0,0,0,0,489
00436,1634,26025,2365,146503,5871,1885,27910,144618,1,153162,1612,9262,14664
00437,25522,133615,1927,165528,128750,1908,135523,163620,1,335569,2821,32183,45355
00438,810,4494,183,163803,0,183,4677,163620,1,163803,1736,21560,27044
00439,0,0,0,0,0,0,0,0,0,0,0,0,9
00440,0,0,0,0,0,0,0,0,0,0,0,0,9
00441,0,0,0,0,0,0,0,0,0,0,0,0,9
00442,0,0,0,0,0,0,0,0,0,0,0,0,9
00443,9642,12608,0,0,0,0,12608,0,0,4375,114,0,1257
00444,9642,12608,0,0,0,0,12608,0,0,4375,130,0,1276
00445,124,1303,3,0,196,0,1303,0,0,258,22,7,187
00446,190,1787,51,1182,303,44,1831,1138,1,1598,49,67,357
00447,190,1787,51,1182,303,44,1831,1138,1,1598,44,68,365
